,state,county,tract,GEOID,population,white_only,black_only,aian_alone,asian_only,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority
1,26,001,000100,26001000100,1702,96.77,0.24,0.0,0.0,0.0,0.65,8.87,1.94,48.3,49.59,1
2,26,001,970100,26001970100,2486,94.37,0.28,0.68,0.88,0.0,2.05,17.43,5.47,57.4,35.0,1
3,26,001,970400,26001970400,2836,94.57,0.74,1.2,0.11,0.07,2.29,15.87,5.32,59.59,33.96,1
4,26,001,970500,26001970500,1984,95.92,0.0,0.6,0.55,0.0,1.61,22.24,5.85,57.46,36.69,1
5,26,001,970600,26001970600,1388,97.05,0.86,0.22,0.0,0.0,0.5,16.12,1.95,62.61,35.45,1
6,26,001,990000,26001990000,0,,,,,,,,,,,7
7,26,003,000100,26003000100,3423,90.1,0.56,4.0,0.56,0.0,1.4,11.63,6.63,61.09,29.97,1
8,26,003,000200,26003000200,2550,84.39,1.18,8.12,0.16,0.0,2.9,11.35,4.08,69.88,25.37,1
9,26,003,000300,26003000300,3125,75.42,18.66,0.48,1.54,0.0,0.99,8.71,3.68,42.75,24.67,1
10,26,003,990000,26003990000,0,,,,,,,,,,,7
11,26,005,030200,26005030200,3260,91.04,1.9,0.0,3.74,0.0,3.16,1.91,0.89,80.61,18.5,1
12,26,005,030301,26005030301,2987,97.96,0.0,0.0,0.0,0.0,1.84,3.01,1.77,85.4,12.82,1
13,26,005,030302,26005030302,4892,96.89,0.04,0.0,0.0,0.0,1.9,3.39,0.25,91.11,8.65,1
14,26,005,030402,26005030402,5519,89.73,0.6,0.04,3.28,0.0,4.64,3.13,2.36,85.69,11.96,1
15,26,005,030403,26005030403,4586,98.19,0.0,0.0,0.0,0.0,0.65,8.85,2.01,88.29,9.7,1
16,26,005,030404,26005030404,3244,97.1,0.77,0.92,0.43,0.0,0.0,2.99,6.07,83.48,10.45,1
17,26,005,030501,26005030501,3149,84.41,0.19,1.87,1.3,0.0,6.35,7.4,1.87,82.88,15.24,1
18,26,005,030502,26005030502,4795,93.93,1.81,0.0,0.0,0.0,2.42,7.09,7.65,78.94,11.6,1
19,26,005,030600,26005030600,5246,90.49,1.14,0.59,0.0,0.0,4.21,8.2,6.77,76.23,17.0,1
20,26,005,030702,26005030702,4767,94.61,0.5,0.06,0.27,0.0,2.5,7.87,1.8,81.98,16.22,1
21,26,005,030703,26005030703,3253,65.69,0.55,0.0,0.34,0.0,31.66,18.13,9.38,81.37,9.25,1
22,26,005,030704,26005030704,4891,79.74,0.22,0.0,0.0,0.0,19.16,10.42,6.71,79.88,12.84,1
23,26,005,030801,26005030801,2139,90.98,0.0,1.4,0.0,0.0,6.59,6.03,5.94,67.55,26.51,1
24,26,005,030802,26005030802,3165,91.85,0.0,0.66,0.95,0.0,5.15,5.14,3.67,72.89,21.71,1
25,26,005,030901,26005030901,3054,84.91,2.0,0.0,0.13,0.0,11.66,3.41,7.76,70.01,22.23,1
26,26,005,030902,26005030902,2650,79.47,0.53,0.0,1.13,0.0,17.85,9.1,5.96,70.49,22.94,1
27,26,005,031001,26005031001,3042,46.81,0.0,0.13,0.0,0.0,52.14,36.42,15.02,70.45,14.53,6
28,26,005,031002,26005031002,3297,84.5,2.12,0.0,0.0,0.0,2.58,12.54,7.92,73.34,18.47,1
29,26,005,031101,26005031101,3630,83.88,0.88,0.55,1.21,0.0,4.85,7.51,2.81,74.16,20.85,1
30,26,005,031102,26005031102,3033,95.19,2.01,0.0,0.03,0.0,0.46,9.14,8.21,61.82,27.1,1
31,26,005,031200,26005031200,5538,85.1,5.53,0.36,1.75,0.0,4.64,14.15,6.16,74.67,15.53,1
32,26,005,031300,26005031300,4748,95.56,0.84,0.08,1.05,0.0,1.16,11.28,5.5,78.22,16.28,1
33,26,005,031800,26005031800,5072,87.74,0.83,0.26,0.0,0.0,2.6,7.36,7.51,75.2,17.29,1
34,26,005,031900,26005031900,4817,82.29,0.48,0.0,1.83,0.0,2.76,14.26,5.75,78.02,16.23,1
35,26,005,032000,26005032000,5048,93.48,0.22,0.0,0.0,0.0,5.84,8.66,2.26,67.89,27.56,1
36,26,005,032100,26005032100,4768,91.69,0.57,2.06,0.0,0.0,1.93,5.37,2.87,81.06,16.07,1
37,26,005,032200,26005032200,5182,84.35,5.15,0.0,0.0,0.0,10.5,7.99,5.96,73.49,16.21,1
38,26,005,032401,26005032401,1569,40.73,4.27,0.0,3.25,0.0,48.95,11.28,5.23,85.02,9.75,7
39,26,005,032402,26005032402,4277,91.98,0.4,1.08,0.89,0.0,4.19,7.38,2.24,85.99,11.76,1
40,26,005,032600,26005032600,1486,84.72,2.89,0.0,1.14,0.0,8.41,8.39,2.89,64.87,32.23,1
41,26,005,990000,26005990000,0,,,,,,,,,,,7
